Program:    MAESTRA                                                                         
Control:    Run a single tree in a 10x10 stand of trees.                                    
Trees:      10x10 trees plot, 1000 trees on one hectare plot.                               
Structure:                                                                      Multispecies
Physiology:                                                                     Multispecies
Met data:   HFE Met station 2013-9-14 to 2014-5-26                                          
Water bal.:                                                                                 
                                                                                
DOY: simulation date
Tree: tree number
Spec: tree species number
absPAR:   absorbed PAR              MJ tree-1 d-1
absNIR:   absorbed NIR              MJ  tree-1 d-1
absTherm: absorbed thermal          MJ tree-1 d-1
totPs: gross photosynthesis         mol tree-1 d-1
totRf: daily foliar respiration     mol tree-1 d-1
netPs: photosyn. net of foliar resp   mol tree-1 d-1
totLE1: daily transpiration         mol H2O tree-1 d-1
totLE2: daily transpirn (CANOPY calc) mol H2O m-2 d-1
totH:  daily sensible heat flux     MJ tree-1 d-1
                                                                                
Columns: DOY Tree Spec absPAR absNIR absTherm totPs totRf netPs totLE1 totLE2 totH
     44   45    1      23.9401       7.1936     -55.9888       3.3854       0.4714       2.9139     440.8581      54.7271     -20.4823
     45   45    1      19.1638       5.7324     -56.3890       2.8905       0.5232       2.3673     328.6952      41.0866     -21.4696
     46   45    1      11.6138       3.4585     -54.2512       1.8868       0.4370       1.4499     180.7346      23.1795     -23.2621
     47   45    1      29.1485       8.7602     -57.1832       3.9145       0.4442       3.4702     481.4860      58.8188     -16.7526
     48   45    1      29.7435       9.0307     -59.3137       3.8732       0.5245       3.3487     494.6602      60.9030     -17.4713
     49   45    1      24.7733       7.4902     -59.5466       3.4818       0.5475       2.9344     413.1789      51.5196     -20.0206
     50   45    1      26.1140       7.9285     -63.1889       3.2481       0.7586       2.4895     492.1536      59.6230     -24.2611
     51   45    1      26.0955       7.7942     -65.3807       3.2687       0.8349       2.4339     546.0178      67.0469     -28.7759
     52   45    1      34.3730      10.4964     -62.3464       4.3567       0.4679       3.8888     528.1108      63.5041     -14.7998
     53   45    1      22.1230       6.5781     -60.2141       3.5201       0.4583       3.0618     404.5438      49.8892     -23.2495
     54   45    1      33.8017      10.3053     -63.3247       4.3737       0.5390       3.8347     579.4098      70.5480     -19.0392
     55   45    1      33.1202      10.1065     -68.7837       4.0139       0.8084       3.2055     642.3694      77.5792     -28.4511
     56   45    1      30.9654       9.3937     -72.8332       3.4379       1.1527       2.2851     647.6657      76.3594     -33.9411
     57   45    1      33.5359      10.2366     -72.1134       3.7843       0.9897       2.7947     728.4301      87.9358     -33.2489
     58   45    1       6.8766       2.0554     -60.0316       1.5323       0.4650       1.0673      53.7554       9.5796     -26.1276
     59   45    1      12.5252       3.7516     -60.1726       2.3691       0.4612       1.9079      59.0175      10.4504     -19.0707
     60   45    1      22.4674       6.7689     -66.2251       3.4458       0.5894       2.8564     224.0284      29.2921     -20.4407
     61   45    1      37.7518      11.6061     -71.3628       4.6973       0.7546       3.9426     664.8841      80.3757     -24.8156
     62   45    1      41.8156      12.8423     -73.7226       4.9742       0.7636       4.2106     822.3929      99.1547     -28.6648
     63   45    1      25.9695       7.9476     -67.7963       3.8830       0.6134       3.2696     394.2324      49.5351     -24.7217
     64   45    1      17.8778       5.3661     -65.5812       3.2356       0.5413       2.6943     184.2405      25.0324     -23.7568
     65   45    1       9.7546       2.9245     -64.7694       2.0906       0.4756       1.6151      63.1937      11.7923     -28.1359
     66   45    1       8.5022       2.5511     -65.7188       1.8309       0.5134       1.3175      72.6343      11.9060     -30.7019
     67   45    1      37.0784      11.2382     -72.6864       5.1385       0.7210       4.4175     531.5547      65.6859     -19.9101
     68   45    1      42.6762      13.1683     -75.1546       5.3113       0.8091       4.5022     644.8050      77.9230     -19.5906
     69   45    1      33.2679      10.2162     -73.3355       4.6107       0.8159       3.7948     488.4500      60.7522     -22.9336
     70   45    1      15.2945       4.6474     -71.2441       2.4890       0.7231       1.7658     155.6042      21.4521     -29.0312
     71   45    1      25.5618       7.7539     -72.0731       4.1016       0.7169       3.3847     226.9083      31.5438     -19.8449
     72   45    1      38.3914      11.8793     -73.3018       5.2337       0.7049       4.5288     559.0908      68.1663     -19.5670
     73   45    1      32.0945       9.8890     -71.3193       4.7381       0.6451       4.0930     460.8408      57.1350     -21.7639
     74   45    1      39.6850      12.1646     -73.5155       5.4387       0.6320       4.8067     629.2160      76.1167     -21.6158
     75   45    1      45.0219      13.9860     -76.6515       5.6606       0.7512       4.9095     742.4507      89.3440     -22.1256
     76   45    1      41.0216      12.7713     -79.4870       5.0054       1.0609       3.9445     725.2891      86.4703     -28.0264
     77   45    1      12.0394       3.6118     -72.6188       2.3997       0.7030       1.6967     125.1152      18.1624     -32.3807
     78   45    1      29.7755       9.0686     -74.3163       4.7287       0.6683       4.0604     461.4793      57.1394     -26.2647
     79   45    1      36.7694      11.2426     -76.2748       5.3305       0.7054       4.6250     529.2117      65.1939     -22.1387
     80   45    1      43.7895      13.5095     -80.1129       5.7358       0.8114       4.9245     718.4997      87.1754     -24.3292
     81   45    1      47.5715      14.8782     -82.8595       5.8652       0.9190       4.9462     806.5788      96.8112     -25.4134
     82   45    1      38.3121      11.8497     -85.6140       5.0462       1.2278       3.8184     640.6461      77.3532     -30.3542
     83   45    1      45.3093      14.0861     -82.2858       5.9139       0.8270       5.0868     754.2831      91.0874     -24.4248
     84   45    1      51.5036      16.1407     -83.0709       6.4323       0.7251       5.7073     876.9818     104.2863     -23.8983
     85   45    1      48.4420      15.0805     -82.8558       6.3102       0.7996       5.5106     858.3286     103.3859     -26.6812
     86   45    1      51.3374      16.0923     -86.2610       6.2804       1.0018       5.2786     895.7269     106.8624     -26.4966
     87   45    1      27.8595       8.5709     -85.7934       4.1910       1.1699       3.0211     459.2424      56.9242     -35.4422
     88   45    1      51.3445      16.0944     -93.5210       5.8518       1.4069       4.4449    1111.1394     131.6477     -39.7264
     89   45    1      53.1352      16.6921     -90.1118       6.3999       1.1264       5.2735     988.7058     117.7282     -30.2817
     90   45    1      50.0737      15.6880     -88.2145       6.4438       1.0341       5.4097     863.9083     103.9697     -27.1321
     91   45    1      53.9125      16.9523     -90.9269       6.5300       1.1802       5.3498     911.4539     108.5714     -26.3945
     92   45    1      28.4055       8.7922     -84.1915       4.5104       0.9842       3.5262     442.3909      55.0175     -32.8424
     93   45    1      39.2036      12.2299     -87.1261       5.5742       1.0473       4.5269     611.4666      74.4756     -28.1726
     94   45    1      41.5317      12.9273     -88.2622       5.9894       1.0683       4.9211     656.4493      80.7419     -28.1893
     95   45    1      57.0611      18.0271     -92.5855       6.9981       1.1453       5.8528     945.4143     112.2048     -24.6971
     96   45    1      49.8695      15.6950     -91.9625       6.4005       1.1304       5.2700     839.4802     100.5810     -28.5407
     97   45    1      57.0930      18.0755     -95.4438       6.7820       1.2894       5.4926    1005.5082     118.5963     -29.3368
     98   45    1      50.0472      15.8453    -101.5020       5.4306       1.9691       3.4615     863.2209      99.3127     -35.0959
     99   45    1      53.0478      16.8654     -98.3744       6.5441       1.4545       5.0896     909.2847     107.8175     -30.0097
    100   45    1      42.1731      13.1687    -101.6825       5.1793       1.9938       3.1854     745.6120      87.4053     -39.4948
    101   45    1      27.4469       8.5073     -99.9538       3.8606       1.7626       2.0980     530.7303      62.8048     -47.7865
    102   45    1      14.7039       4.5375     -89.7195       2.9450       0.9322       2.0129     152.8944      21.2386     -40.1190
    103   45    1      10.0099       3.0896     -90.1619       2.1404       0.9219       1.2185      48.5366      10.6294     -41.9132
    104   45    1      55.9721      17.8070     -99.4036       7.2189       1.2325       5.9864     780.1555      92.6304     -21.9524
    105   45    1      46.7075      14.8983     -97.8145       6.5406       1.1539       5.3867     591.5309      71.4927     -24.2897
    106   45    1      55.8788      17.8064    -103.9220       7.0385       1.5066       5.5319     826.2949      98.6732     -26.8705
    107   45    1      60.0503      19.1556    -102.3701       7.7357       1.1754       6.5602     950.8357     113.3226     -26.0828
    108   45    1      60.6256      19.3541    -108.2433       6.9724       1.6741       5.2983    1157.7421     136.4000     -38.8503
    109   45    1      57.9295      18.5337    -105.1789       7.3540       1.3901       5.9639     997.0517     118.3824     -32.4728
    110   45    1      45.8766      14.6047    -104.6116       6.2714       1.4602       4.8112     778.5557      93.3579     -37.2957
    111   45    1      27.6633       8.6192    -106.7454       4.0296       1.7780       2.2516     482.8107      57.6980     -50.0492
    112   45    1      43.5270      13.8816    -107.5677       5.6066       1.6556       3.9510     694.3832      83.2978     -38.5301
    113   45    1      61.5828      19.7296    -110.5566       7.5489       1.5551       5.9938    1096.9146     129.3403     -35.5689
    114   45    1      59.6567      19.0335    -110.1112       7.7471       1.5442       6.2029    1031.7020     122.9070     -34.9683
    115   45    1      66.2304      21.1751    -114.4844       7.7689       1.6330       6.1359    1381.5122     162.7274     -46.0151
    116   45    1      21.4763       6.7104    -101.1543       3.9521       1.0532       2.8988     301.4941      38.4964     -44.8057
    117   45    1      18.3077       5.7219    -101.2782       3.5682       1.0021       2.5662     186.0301      25.2087     -43.8327
    118   45    1      28.8861       9.0610    -106.0031       5.1006       1.1701       3.9305     421.9715      52.3932     -43.7373
    119   45    1      47.1222      14.9278    -111.6797       6.9594       1.4251       5.5342     757.1851      91.4550     -38.8421
    120   45    1      60.8135      19.6209    -117.6829       7.4685       1.8609       5.6077    1058.1449     123.2610     -39.0615
    121   45    1      59.6466      19.2487    -115.8147       7.6917       1.7623       5.9295    1004.8749     118.4133     -36.4336
    122   45    1      65.5349      21.1183    -113.3603       8.4176       1.5763       6.8412    1139.2939     134.0151     -34.0446
    123   45    1      72.3688      23.3532    -118.0590       8.7666       1.8213       6.9452    1312.6626     153.1267     -36.0628
    124   45    1      72.1031      23.3228    -126.5812       8.1697       2.1629       6.0068    1282.5898     147.7197     -40.4867
    125   45    1      74.9624      24.2645    -128.5813       8.2748       2.2604       6.0144    1360.8455     155.7172     -41.9899
    126   45    1      73.0780      23.7694    -128.1183       8.1556       2.1637       5.9919    1379.3049     158.0479     -44.7205
    127   45    1      75.9071      24.6326    -132.9526       7.9574       2.5675       5.3898    1358.6383     154.1881     -43.4090
    128   45    1      64.1056      20.9258    -125.3046       8.2205       1.9753       6.2452    1131.9497     132.6431     -41.3712
    129   45    1      34.7082      11.1071    -120.3219       5.4438       1.7719       3.6719     567.3143      68.4864     -46.4073
    130   45    1      31.2528      10.0274    -119.0764       5.5136       1.6290       3.8846     263.2528      36.5429     -35.7456
    131   45    1      11.3035       3.6157    -115.7460       2.4682       1.4530       1.0152      70.7280      12.1633     -50.7189
    132   45    1      25.7786       8.2473    -117.6108       4.9050       1.4955       3.4095     287.3210      37.4957     -48.3078
    133   45    1      38.9111      12.4863    -122.7048       6.5590       1.8277       4.7313     410.6653      52.4876     -40.1163
    134   45    1      42.8308      13.7273    -119.6159       7.1309       1.5539       5.5770     581.5892      70.4289     -40.4136
    135   45    1      22.0728       7.0737    -114.8991       4.4633       1.2835       3.1798     247.1704      32.2519     -44.6486
    136   45    1      74.5496      24.4246    -121.3050       9.7305       1.6454       8.0851    1179.4635     135.7122     -28.9347
    137   45    1      77.4454      25.3986    -125.9600       9.5901       1.9187       7.6715    1327.1371     153.0951     -34.4838
    138   45    1      77.3723      25.3979    -125.0063       9.9869       1.8256       8.1613    1039.8004     117.4031     -20.2680
    139   45    1      75.2514      24.7196    -128.5931       9.1569       2.1647       6.9922    1406.5969     162.3530     -42.4135
    140   45    1      77.5885      25.5198    -131.5399       8.6518       2.5556       6.0962    1459.1921     165.7140     -44.4942
    141   45    1      65.9666      21.6892    -128.1311       8.1740       2.3533       5.8207    1233.2731     141.9768     -45.8188
    142   45    1      64.7480      21.2483    -134.9968       8.1969       2.2159       5.9810    1204.5565     139.8317     -45.1802
    143   45    1      78.1886      25.7956    -136.3997       9.6899       2.1228       7.5670    1409.0221     162.8447     -38.1418
    144   45    1      25.1563       8.1447    -124.5532       4.5577       1.6264       2.9313     276.5532      37.0278     -48.2435
    145   45    1      31.4389      10.1817    -122.9156       5.8042       1.5095       4.2947     518.8889      62.0958     -49.2912
    146   45    1      44.0717      14.2413    -124.6469       7.3754       1.5488       5.8265     768.0507      91.4520     -45.9738
    147   45    1      73.8814      24.3603    -133.5827       9.4812       2.0534       7.4278    1230.3903     140.7132     -35.4177
    148   45    1      72.9009      24.0202    -134.6282       9.6645       2.0913       7.5732    1094.5165     125.6188     -30.0681
    149   45    1      69.8471      23.0708    -139.8611       8.3045       2.5636       5.7409    1300.5203     149.1475     -46.7478
    150   45    1      52.7698      17.3888    -132.0835       7.4149       2.0430       5.3719     931.6378     108.6011     -45.8407
    151   45    1      48.0777      15.7793    -131.9568       7.2699       2.0750       5.1948     775.3116      91.9672     -44.1629
    152   45    1      40.1467      13.1449    -133.1596       6.3220       2.2723       4.0498     627.7426      74.9363     -48.2775
    153   45    1      52.5420      17.3081    -137.0212       7.4584       2.4337       5.0247     912.9797     106.3953     -47.0831
    154   45    1      30.7422      10.0819    -130.4775       5.1274       1.9903       3.1371     463.8961      55.6893     -52.0501
    155   45    1      22.5844       7.3555    -127.2559       4.2958       1.9785       2.3173     170.0424      24.7628     -47.1052
    156   45    1       9.5045       3.0979    -124.9455       2.0536       1.8619       0.1918      20.2754       6.5864     -51.2372
    157   45    1      29.3295       9.6176    -123.2835       5.3602       1.6511       3.7091     277.1704      34.4578     -41.2103
    158   45    1      43.6229      14.2743    -127.2768       7.1336       1.8645       5.2691     575.6956      68.8145     -38.4949
    159   45    1      12.8409       4.1906    -125.5611       2.5990       1.8619       0.7371      80.9580      12.8851     -50.0103
    160   45    1      69.0637      22.8956    -133.4181       9.0931       2.0531       7.0400    1243.6620     143.2544     -40.5635
    161   45    1      71.8647      23.9047    -132.8525       9.3525       1.8753       7.4772    1308.4135     150.8510     -39.1738
    162   45    1      54.6082      18.1030    -129.4470       8.1205       1.8766       6.2439     919.7649     107.8098     -40.8774
    163   45    1      35.9439      11.7871    -126.1225       6.0491       1.7612       4.2880     589.1321      69.7565     -48.4687
    164   45    1      64.9549      21.5623    -133.3621       8.7760       2.0601       6.7158    1108.7249     127.6620     -39.1738
    165   45    1      68.8728      22.9151    -134.2749       8.9067       2.1241       6.7826    1148.6688     131.6765     -36.8000
    166   45    1      51.0330      16.9183    -132.1469       7.1093       2.2642       4.8451     918.9413     106.4370     -43.3030
    167   45    1      13.2225       4.3192    -123.4488       2.7547       1.6550       1.0998      90.9942      14.3212     -43.9779
    168   45    1      10.8329       3.5386    -120.4771       2.4506       1.4391       1.0115      29.0762       7.9173     -52.5156
    169   45    1      15.3603       5.0171    -121.3121       3.3395       1.5002       1.8392      57.1610      12.7413     -38.4927
    170   45    1      16.6301       5.4237    -124.3171       3.5429       1.5115       2.0314      77.5138      14.7870     -44.0477
    171   45    1      29.8642       9.7662    -125.0392       5.4299       1.6711       3.7588     309.5935      39.5168     -38.0748
    172   45    1      37.8873      12.3480    -126.7945       6.6308       1.7777       4.8530     443.2695      54.9595     -34.7158
    173   45    1      46.9267      15.5409    -130.2609       7.0869       1.7879       5.2990     540.9155      62.6461     -29.8785
    174   45    1      29.8942       9.7613    -130.5883       5.1970       1.8719       3.3252     415.1326      50.2841     -45.7968
    175   45    1      40.5362      13.4108    -131.9487       6.3107       1.8744       4.4363     494.1778      58.7017     -36.4029
    176   45    1      65.7644      21.8369    -138.3898       8.5677       2.0656       6.5021    1008.7231     115.5203     -30.8817
    177   45    1      59.5250      19.6726    -137.3674       8.3905       2.0021       6.3885     954.4364     111.1957     -35.8590
    178   45    1      57.8898      19.1272    -137.2843       8.2120       2.0416       6.1704     925.6201     107.6452     -36.7416
    179   45    1      64.4899      21.3672    -137.9695       8.7339       2.0442       6.6898     779.2102      86.8120     -22.1995
    180   45    1      46.6031      15.2403    -137.1732       7.4575       1.9931       5.4644     694.8962      82.5280     -40.3313
    181   45    1      40.9158      13.4368    -138.2871       6.5604       2.0185       4.5418     613.3914      72.5447     -38.2159
    182   45    1      50.8054      16.8726    -138.5857       7.3940       1.9972       5.3967     743.1660      86.7993     -38.1076
    183   45    1      35.6116      11.6554    -138.4917       5.7178       2.1604       3.5574     566.4843      67.5051     -49.9164
    184   45    1      42.1700      13.7184    -142.5768       6.2246       2.2979       3.9267     655.0220      77.0472     -48.0584
    185   45    1      65.3104      21.6574    -147.8627       7.8637       2.4335       5.4302    1355.8191     155.7520     -54.2855
