Program:    MAESTRA                                                                         
Control:    Run a single tree in a 10x10 stand of trees.                                    
Trees:      10x10 trees plot, 1000 trees on one hectare plot.                               
Structure:                                                                      Multispecies
Physiology:                                                                     Multispecies
Met data:   HFE Met station 2013-9-14 to 2014-5-26                                          
Water bal.:                                                                                 
                                                                                
DOY: simulation date
Tree: tree number
Spec: tree species number
Hour:  hour of the day
hrPAR: absorbed PAR              umol tree-1 s-1
hrNIR: absorbed NIR              W tree-1
hrTHM: absorbed thermal          W tree-1
hrPS: photosynthesis (net of leaf resp) umol tree-1 s-1
hrRf:  hourly leaf respiration   umol tree-1 s-1
hrRmW: hourly stem + branch Rm   umol tree-1 s-1
hrLE:  hourly transpiration      mmol tree-1 s-1
LECAN: hourly transpirn: CANOPY calc : mmol H2O m-2 s-1
Gscan: canopy stomatal conductance : mol CO2 tree-1 s-1
Gbhcan: canopy boundary layer conductance to heat : mol tree-1 s-1
hrH:   hourly sensible heat flux:  MJ tree-1 s-1
TCAN: Average foliage temperature (deg C)
ALMAX: Canopy maximum leaf photosynthesis rate (umol m-2 s-1)
PSIL: Canopy average leaf water potential (MPa)
PSILMIN: Canopy minimum leaf water potential (MPa)
CI : Canopy average intercellular CO2 conc. (ppm)
TAIR: Air temperature (deg C)
VPD: vapor pressure deficit (kPa)
PAR: Above-canopy incident PAR (umol m-2 s-1)
ZEN: Zenithal angle (rad)
AZ: Asimutal angle (rad)
                                                                                
Columns: DOY Tree Spec HOUR hrPAR hrNIR hrTHM hrPs hrRf hrRmW hrLE LECAN Gscan Gbhcan hrH TCAN ALMAX PSIL PSILMIN CI TAIR VPD PAR ZEN AZ
      1   45    1   17    499.37500     31.31185   -435.25092     17.94243      3.90863      0.70974      2.08598      0.26283      0.16229      4.71140     -0.38674     20.40501      5.90522      0.00000      0.00000    284.45016     20.69857      1.04773    250.14999      1.29005      4.46442
      1   45    1   18    159.83223     10.07795   -426.06830      4.11559      3.58985      0.65307      0.43604      0.05441      0.03949      4.73361     -0.40028     19.18964      1.53653      0.00000      0.00000    294.72000     19.49263      0.89129     82.50000      1.50473      4.61642
      1   45    1   19      0.00000      0.00000   -414.09177     -3.17015      3.17015      0.56580      0.00000      0.00000      0.00000      0.00000      0.00000     17.41355      0.00000      0.00000      0.00000    400.00000     17.41355      0.62376      0.00000      1.72255      1.52154
      1   45    1   20      0.00000      0.00000   -407.84784     -2.94649      2.94649      0.52643      0.00000      0.00000      0.00000      0.00000      0.00000     16.36833      0.00000      0.00000      0.00000    400.00000     16.36833      0.44834      0.00000      1.93872      1.36881
      1   45    1   21      0.00000      0.00000   -400.07849     -2.66956      2.66956      0.47763      0.00000      0.00000      0.00000      0.00000      0.00000     14.95835      0.00000      0.00000      0.00000    400.00000     14.95835      0.31381      0.00000      2.14755      1.19133
      1   45    1   22      0.00000      0.00000   -389.41125     -2.31630      2.31630      0.41526      0.00000      0.00000      0.00000      0.00000      0.00000     12.93058      0.00000      0.00000      0.00000    400.00000     12.93058      0.19294      0.00000      2.33976      0.96329
      1   45    1   23      0.00000      0.00000   -383.06366     -2.12592      2.12592      0.38160      0.00000      0.00000      0.00000      0.00000      0.00000     11.70536      0.00000      0.00000      0.00000    400.00000     11.70536      0.12835      0.00000      2.49762      0.64570
      1   45    1   24      0.00000      0.00000   -377.31305     -1.96441      1.96441      0.35300      0.00000      0.00000      0.00000      0.00000      0.00000     10.57655      0.00000      0.00000      0.00000    400.00000     10.57655      0.07915      0.00000      2.58900      0.20702
      2   45    1    1      0.00000      0.00000   -383.64514     -1.91472      1.91472      0.69580      0.00000      0.00000      0.00000      0.00000      0.00000     10.09234      0.00000      0.00000      0.00000    400.00000     10.09234      0.08091      0.00000      2.57274     -0.29078
      2   45    1    2      0.00000      0.00000   -378.75052     -1.78977      1.78977      0.65102      0.00000      0.00000      0.00000      0.00000      0.00000      9.12831      0.00000      0.00000      0.00000    400.00000      9.12831      0.05268      0.00000      2.46738     -0.70533
