HFE Met station 2013-9-14 to 2014-5-26

&environ
difsky	=	0.5
ca = 380
/

&latlong
lat=33	35	49
long=150	45	10
tzlong=150
lonhem='E'
lathem='S'
/

&metformat
dayorhr = 1
nocolumns = 4
khrsperday = 24
startdate = '14/09/13'
enddate = '26/05/14'
columns = 'TAIR' 'VPD' 'PAR' 'CA' 
/

DATA STARTS
14.8028864860535 225.461206851082 0 400
14.7574405670166 216.191759967342 0 400
14.5547120571137 200.551931966173 0 400
14.5602123737335 193.296995511869 0 400
14.8846054077148 193.555445655365 0 400
15.121776342392 185.826015688883 0 400
15.3509562015534 184.969860894682 6.94999980926514 400
15.8493058681488 184.811824796161 72.0999984741211 400
16.7628607749939 192.01238246684 189.699998855591 400
19.1005501747131 382.010055348453 932.050025939939 400
21.221791267395 697.955916692534 1313.54998779297 400
22.7758107185364 943.484727343248 1455.85000610351 400
24.8697328567505 1267.52616255768 1357.59999084473 400
25.7520785331726 1357.55716241535 922.09997558594 400
25.1874032020569 1345.70000503796 438.049995422363 400
23.565610408783 1191.44085828653 254.20000076294 400
23.7159986495972 1251.57365656845 267.949996948242 400
22.3664293289184 1105.02686793006 87.5000023841859 400
20.3908309936524 730.754213580054 0.30000001192093 400
19.3274717330933 588.106704880271 0 400
17.9172382354736 409.478167538891 0 400
15.8708329200745 284.583640230736 0 400
14.608469247818 245.07597432107 0 400
13.5867698192596 223.901846210427 0 400
12.9357559680939 211.144258466515 0 400
12.150652885437 196.466021321217 0 400
11.2380073070526 178.592916495329 0 400
11.9305219650269 206.909126014103 0 400
11.5909080505371 173.667808023831 0 400
11.8095307350159 171.087180254207 0 400
13.096821308136 196.261036030288 56.8499998152256 400
16.3995082378388 235.442161250349 301.050006866455 400
17.4253497123718 338.074973493274 589.650009155273 400
20.2105846405029 700.20960126826 1020.79998779297 400
21.3344049453735 861.175708388487 1200.19999313355 400
22.949670791626 1211.08629434755 1504.85000610351 400
22.8174300193787 1285.22578940806 1079.39999389649 400
23.9189481735229 1294.45730210145 1217.09999084473 400
23.1820683479309 1250.71217926419 925.750007629394 400
22.0377669334412 1043.31825591514 311.849998474121 400
21.1137614250183 902.557597676108 145.800003051758 400
19.9540224075317 771.970400705279 21.5000002384186 400
19.1233701705933 738.087101202223 0.200000002980232 400
18.723530292511 643.15564727701 0 400
18.1647853851318 487.150601376482 0 400
17.7427139282226 416.023498390293 0 400
17.2121977806091 402.162187428518 0 400
16.6502494812012 345.596178289913 0 400
16.3459000587463 272.254104682803 0 400
16.4613518714905 258.198371156714 0 400
16.1949625015259 232.40922143052 0 400
15.6223304271698 223.442414700824 0 400
15.5977230072022 221.306923947051 0 400
15.4902491569519 230.239553211016 0 400
15.064202785492 205.335579618563 15.7000000476837 400
15.5934307575226 212.291682842271 99.9000005722046 400
17.1045527458191 251.020735289746 246.75 400
17.9071259498596 354.868781077133 263.25 400
18.2097992897034 411.834749913164 262.300003051758 400
19.2523946762085 534.269549477273 376.099998474121 400
19.5220146179199 562.772007435775 291.699993133545 400
19.5791597366333 570.888146195781 216.70000076294 400
19.1485009193421 520.263105892712 125.14999961853 400
18.4258332252503 380.612487048991 104.449996948242 400
17.4481687545776 229.931051478505 26.3000003099442 400
17.2570548057556 211.832335090883 2.35000002384186 400
17.0669059753418 200.23943452475 0 400
16.9505195617676 202.681682974089 0 400
17.0452923774719 198.630587474492 0 400
17.3289866447449 203.073051572515 0 400
17.5054664611816 201.910318264765 0 400
17.7604842185974 197.362551231796 0 400
17.8665223121643 200.952193587553 0 400
17.7220301628113 213.390596910957 0 400
17.7954211235046 228.673222696018 0 400
17.5575952529907 250.335243486194 0 400
16.8772687911987 230.239579613031 0 400
16.771692276001 225.127945708504 0 400
17.0628805160522 240.431888977132 9.75000019371511 400
17.7599663734436 359.119632032028 82.2499999999999 400
19.9623093605042 482.245071458571 441.25 400
23.0867805480957 1000.7459316885 1120.69999694824 400
24.7634434700012 1454.67023393509 1571.25003051757 400
24.6942901611328 1513.06887337426 1446.5 400
23.2099938392639 1298.91081918825 822.050014495848 400
22.6369066238403 954.790252435555 1310.69998931885 400
25.6325244903564 1559.55283216922 1269.35000610351 400
25.4393930435181 1698.38336824225 817.099990844727 400
24.1802000999451 1520.27316270277 338.70000076294 400
22.5055537223816 1316.15399641842 104.300002574921 400
21.3827562332153 1308.71150146246 0.69999998807907 400
21.0523920059204 1041.4094995916 0 400
20.1734566688537 871.75873954546 0 400
19.1099486351013 728.170356582887 0 400
18.5516057014465 629.979999775076 0 400
18.0353579521179 551.182905847635 0 400
17.7069306373597 534.672121468346 0 400
17.4005370140076 452.092921639106 0 400
17.7397508621216 523.919218624588 0 400
18.0484766960144 558.837840268882 0 400
16.6258721351623 419.737188498494 0 400
16.9298591613769 469.010137687161 0 400
17.370747089386 502.85136407583 47.0999991893768 400
19.2612490653991 607.763092259356 230.349998474121 400
21.6318998336792 969.645067540264 533.649993896484 400
18.6836166381836 974.205325281837 1062.84997558594 400
25.3590025901794 1830.93292362018 1500.80001831055 400
26.3927855491638 2022.56462124672 1670.05001831055 400
26.8618378639221 2096.26643028729 1564.19998168945 400
27.5537981987 2298.21715428152 1498.05001831055 400
27.8376121520996 2448.03891404444 1281.60000610351 400
27.848060131073 2526.64235042345 946.450012207031 400
27.5282216072083 2508.35291123693 442.999996185303 400
25.5000252723694 2213.9816337418 93.5000028610231 400
22.9920101165771 1905.99384849094 1.20000004768371 400
21.6418142318726 1707.89415146968 0 400
20.7295422554016 1273.45288236002 0 400
18.2295341491699 873.410596929966 0 400
